player_name,role,season,Assist,Bonus Point,Raid Successful,Raid Unsuccessful,Super Raid,Super Tackle,Tackle Successful,Tackle Unsuccessful,raid_success_rate,tackle_success_rate,Team,contribution_ratio,do_or_die_points,team_name,player_id,match_played,position_id,position_name,high_5s,avg_raid_points,raid_points,successful_raids,successful_tackles,super_10s,super_raids,super_tackles,tackle_points,total_points,z_score_do_or_die_points,z_score_high_5s,z_score_avg_raid_points,z_score_raid_points,z_score_successful_raids,z_score_successful_tackles,z_score_super_10s,z_score_super_raids,z_score_super_tackles,z_score_tackle_points,z_score_total_points,dim1,dim2
sandeep kumar dhull,Defender,7,0,0,0,0,0,7,16,8,0.0,0.64,Jaipur Pink Panthers,0.12141280353200883,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.652558,8.232455
sandeep malik,All-Rounder,1,4,6,5,0,0,0,13,0,0.8333333333333334,0.9285714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.593448,5.2983747
sandeep malik,All-Rounder,2,6,5,7,0,0,0,6,0,0.875,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.122381,4.317784
sandeep malik,All-Rounder,3,3,1,11,0,0,0,7,0,0.9166666666666666,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.9747912,2.7672925
sandeep malik,All-Rounder,4,5,7,4,0,0,0,5,0,0.8,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.8815815,6.0673037
sandeep malik,All-Rounder,5,7,5,7,0,0,0,8,0,0.875,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.6838155,4.169019
sandeep malik,All-Rounder,6,5,6,11,0,0,0,11,0,0.9166666666666666,0.9166666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.4062123,5.6400514
sandeep malik,All-Rounder,7,6,3,9,0,0,0,8,0,0.9,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.347125,2.9077475
sandeep narwal,All-Rounder,1,5,4,6,0,0,0,7,0,0.8571428571428571,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0662196,3.7043197
sandeep narwal,All-Rounder,2,4,4,6,0,0,0,13,0,0.8571428571428571,0.9285714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.1098263,4.523635
sandeep narwal,All-Rounder,3,4,1,4,0,0,0,7,0,0.8,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.1228583,2.6901052
sandeep narwal,All-Rounder,4,4,2,9,0,0,0,3,0,0.9,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.5590775,3.5373118
sandeep narwal,All-Rounder,5,3,5,3,0,0,0,8,0,0.75,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.550117,5.218369
sandeep narwal,All-Rounder,6,5,7,7,0,0,0,4,0,0.875,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.9226737,6.1599793
sandeep narwal,All-Rounder,7,4,2,3,0,0,0,5,0,0.75,0.8333333333333334,U Mumba,0.10869565217391304,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.072286,7.1074476
sandeep tomar,Raider,1,0,3,10,8,1,0,0,0,0.5263157894736842,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.270011,-2.0132914
sandeep tomar,Raider,2,0,3,19,7,3,0,0,0,0.7037037037037037,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.690719,-5.2792478
sandeep tomar,Raider,3,0,3,14,5,4,0,0,0,0.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.810103,-6.9307446
sandeep tomar,Raider,4,0,2,7,3,3,0,0,0,0.6363636363636364,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.655411,-6.446238
sandeep tomar,Raider,5,0,4,16,13,3,0,0,0,0.5333333333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.310944,-5.314397
sandeep tomar,Raider,6,0,3,14,8,4,0,0,0,0.6086956521739131,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.430816,-6.839787
sandeep tomar,Raider,7,0,2,7,7,3,0,0,0,0.4666666666666667,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.213005,-6.265774
sanjay kumar,All-Rounder,1,5,4,6,0,0,0,5,0,0.8571428571428571,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0338647,3.870114
sanjay kumar,All-Rounder,2,1,3,6,0,0,0,5,0,0.8571428571428571,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3192579,3.8994408
sanjay kumar,All-Rounder,3,9,3,3,0,0,0,10,0,0.75,0.9090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.7208943,2.6813917
sanjay kumar,All-Rounder,4,2,2,5,0,0,0,7,0,0.8333333333333334,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.286385,3.4310231
sanjay kumar,All-Rounder,5,5,7,10,0,0,0,11,0,0.9090909090909091,0.9166666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.5040493,5.8920536
sanjay kumar,All-Rounder,6,4,5,7,0,0,0,4,0,0.875,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.8776782,4.5683
sanjay kumar,All-Rounder,7,7,1,14,0,0,0,6,0,0.9333333333333333,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.5636344,2.3838902
sanju,All-Rounder,1,10,3,6,0,0,0,7,0,0.8571428571428571,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.1640363,2.7012897
sanju,All-Rounder,2,5,4,3,0,0,0,7,0,0.75,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.6736977,4.030839
sanju,All-Rounder,3,2,4,8,0,0,0,8,0,0.8888888888888888,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6790844,4.293057
sanju,All-Rounder,4,10,5,3,0,0,0,9,0,0.75,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.4523487,3.031156
sanju,All-Rounder,5,7,6,8,0,0,0,8,0,0.8888888888888888,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.039943,4.8364277
sanju,All-Rounder,6,7,3,7,0,0,0,7,0,0.875,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.1870856,2.7044623
sanju,All-Rounder,7,9,3,11,0,0,0,6,0,0.9166666666666666,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.066394,2.8536203
sanket chavan,Defender,1,0,0,0,0,0,4,10,5,0.0,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6462154,13.812834
sanket chavan,Defender,2,0,0,0,0,0,5,10,9,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.271502,13.085389
sanket chavan,Defender,3,0,0,0,0,0,7,6,9,0.0,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.715534,13.817591
sanket chavan,Defender,4,0,0,0,0,0,2,11,9,0.0,0.5238095238095238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.825023,11.87839
sanket chavan,Defender,5,0,0,0,0,0,6,11,11,0.0,0.4782608695652174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.970667,12.995179
sanket chavan,Defender,6,0,0,0,0,0,9,14,9,0.0,0.5833333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.072152,13.913435
sanket chavan,Defender,7,0,0,0,0,0,4,10,6,0.0,0.5882352941176471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2753344,13.159674
sanoj kumar,All-Rounder,1,2,1,7,0,0,0,3,0,0.875,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2680421,3.7689893
sanoj kumar,All-Rounder,2,4,7,4,0,0,0,7,0,0.8,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.4293256,5.9191685
sanoj kumar,All-Rounder,3,7,5,8,0,0,0,6,0,0.8888888888888888,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.525304,4.234195
sanoj kumar,All-Rounder,4,4,3,8,0,0,0,7,0,0.8888888888888888,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.176111,3.3731272
sanoj kumar,All-Rounder,5,8,6,5,0,0,0,6,0,0.8333333333333334,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.2314386,4.7086487
sanoj kumar,All-Rounder,6,7,5,5,0,0,0,10,0,0.8333333333333334,0.9090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.7174315,4.0935683
sanoj kumar,All-Rounder,7,6,7,8,0,0,0,6,0,0.8888888888888888,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.5447664,5.7748003
santhapanaselvam,Raider,1,0,2,11,7,2,0,0,0,0.5789473684210527,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.746294,-3.006197
santhapanaselvam,Raider,2,0,3,11,10,6,0,0,0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.424816,-7.2403955
santhapanaselvam,Raider,3,0,1,14,7,5,0,0,0,0.6363636363636364,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.786606,-7.67026
santhapanaselvam,Raider,4,0,1,13,7,3,0,0,0,0.6190476190476191,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.007252,-5.968265
santhapanaselvam,Raider,5,0,3,13,5,2,0,0,0,0.6842105263157895,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.410542,-2.009782
santhapanaselvam,Raider,6,0,3,21,8,2,0,0,0,0.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.642285,-3.2031715
santhapanaselvam,Raider,7,0,2,13,5,4,0,0,0,0.6842105263157895,0.0,Jaipur Pink Panthers,0.01545253863134658,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.875412,-7.1442943
santhosh b.s,Raider,1,0,2,13,6,2,0,0,0,0.65,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.20157,-3.0168483
santhosh b.s,Raider,2,0,2,16,10,2,0,0,0,0.5925925925925926,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.091568,-3.8551419
santhosh b.s,Raider,3,0,0,17,4,5,0,0,0,0.7727272727272727,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.11692,-7.8594527
santhosh b.s,Raider,4,0,4,10,7,2,0,0,0,0.5555555555555556,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.448106,-3.0494075
santhosh b.s,Raider,5,0,3,5,14,6,0,0,0,0.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.572775,-6.8892374
santhosh b.s,Raider,6,0,0,9,7,1,0,0,0,0.5294117647058824,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.84185,-1.477057
santhosh b.s,Raider,7,0,2,9,11,2,0,0,0,0.42857142857142855,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.920821,-3.7404013
satish,All-Rounder,1,6,6,7,0,0,0,6,0,0.875,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.407432,5.254869
satish,All-Rounder,2,5,4,12,0,0,0,7,0,0.9230769230769231,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.3257349,3.9676197
satish,All-Rounder,3,8,4,9,0,0,0,5,0,0.9,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.942682,2.9896648
satish,All-Rounder,4,6,7,9,0,0,0,2,0,0.9,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.0330048,5.899292
satish,All-Rounder,5,6,4,7,0,0,0,11,0,0.875,0.9166666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.370683,3.2591
satish,All-Rounder,6,6,2,6,0,0,0,5,0,0.8571428571428571,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.4744742,2.7025907
satish,All-Rounder,7,3,7,4,0,0,0,8,0,0.8,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.2923238,5.9464135
satpal,Defender,1,0,0,0,0,0,11,11,7,0.0,0.5789473684210527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.157714,14.762362
satpal,Defender,2,0,0,0,0,0,6,14,8,0.0,0.6086956521739131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.059023,12.207244
satpal,Defender,3,0,0,0,0,0,5,10,10,0.0,0.47619047619047616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.515059,12.730033
satpal,Defender,4,0,0,0,0,0,3,9,9,0.0,0.47368421052631576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.250388,12.237532
satpal,Defender,5,0,0,0,0,0,9,6,9,0.0,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.249041,14.235765
satpal,Defender,6,0,0,0,0,0,8,13,7,0.0,0.6190476190476191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.029468,14.493644
satpal,Defender,7,0,0,0,0,0,2,14,4,0.0,0.7368421052631579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.158777,12.23211
satywan,All-Rounder,1,9,3,7,0,0,0,6,0,0.875,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.0805163,2.6913493
satywan,All-Rounder,2,3,5,6,0,0,0,10,0,0.8571428571428571,0.9090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.1562748,5.3707323
satywan,All-Rounder,3,3,4,10,0,0,0,4,0,0.9090909090909091,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.3455927,4.1684647
satywan,All-Rounder,4,1,3,8,0,0,0,8,0,0.8888888888888888,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.418035,3.5169528
satywan,All-Rounder,5,7,6,6,0,0,0,8,0,0.8571428571428571,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.1900306,4.6906095
satywan,All-Rounder,6,4,7,6,0,0,0,6,0,0.8571428571428571,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.7102127,6.229612
satywan,All-Rounder,7,7,8,6,0,0,0,7,0,0.8571428571428571,0.875,Dabang Delhi K.C.,0.002012072434607646,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.1588917,6.184275
saurabh nandal,Raider,1,0,7,22,5,1,0,0,0,0.7857142857142857,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.696925,-2.407655
saurabh nandal,Raider,2,0,0,8,9,3,0,0,0,0.4444444444444444,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.803981,-6.009539
saurabh nandal,Raider,3,0,5,9,7,5,0,0,0,0.5294117647058824,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.887731,-7.1888885
saurabh nandal,Raider,4,0,5,11,9,2,0,0,0,0.5238095238095238,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.829074,-3.4751368
saurabh nandal,Raider,5,0,4,19,9,3,0,0,0,0.6551724137931034,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.111303,-5.121017
saurabh nandal,Raider,6,0,0,18,4,4,0,0,0,0.782608695652174,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.166108,-7.8612576
saurabh nandal,Raider,7,0,6,12,9,3,0,0,0,0.5454545454545454,0.0,Bengaluru Bulls,0.07339449541284404,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.543216,0.09197996
selvamani k,Defender,1,0,0,0,0,0,7,9,5,0.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.034655,15.352637
selvamani k,Defender,2,0,0,0,0,0,7,9,5,0.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.058402,15.360984
selvamani k,Defender,3,0,0,0,0,0,3,14,5,0.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.345838,12.498792
selvamani k,Defender,4,0,0,0,0,0,6,11,7,0.0,0.5789473684210527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.233146,14.692676
selvamani k,Defender,5,0,0,0,0,0,1,16,8,0.0,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.08416,11.692257
selvamani k,Defender,6,0,0,0,0,0,10,12,7,0.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.093875,14.660058
selvamani k,Defender,7,0,0,0,0,0,4,14,9,0.0,0.5833333333333334,Haryana Steelers,0.025806451612903226,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.287041,11.133955
seong ryeol kim,All-Rounder,1,5,2,7,0,0,0,10,0,0.875,0.9090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.6561444,2.6705847
seong ryeol kim,All-Rounder,2,4,2,6,0,0,0,11,0,0.8571428571428571,0.9166666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.4643362,2.7372808
seong ryeol kim,All-Rounder,3,6,5,6,0,0,0,10,0,0.8571428571428571,0.9090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.5172377,4.080926
seong ryeol kim,All-Rounder,4,5,3,9,0,0,0,4,0,0.9,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.080225,3.6300967
seong ryeol kim,All-Rounder,5,6,4,5,0,0,0,7,0,0.8333333333333334,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.8613834,3.3409214
seong ryeol kim,All-Rounder,6,7,9,6,0,0,0,6,0,0.8571428571428571,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.868155,6.736195
seong ryeol kim,All-Rounder,7,4,0,10,0,0,0,8,0,0.9090909090909091,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.050157,2.6312518
shabeer bappu,All-Rounder,1,4,3,5,0,0,0,10,0,0.8333333333333334,0.9090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.5126777,3.1973326
shabeer bappu,All-Rounder,2,1,6,10,0,0,0,6,0,0.9090909090909091,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.2929966,6.3701267
shabeer bappu,All-Rounder,3,6,11,6,0,0,0,7,0,0.8571428571428571,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.874304,6.805909
shabeer bappu,All-Rounder,4,8,5,9,0,0,0,8,0,0.9,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.028672,4.082808
shabeer bappu,All-Rounder,5,5,7,10,0,0,0,9,0,0.9090909090909091,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.4774833,5.8627167
shabeer bappu,All-Rounder,6,7,5,3,0,0,0,8,0,0.75,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.638653,3.9699771
shabeer bappu,All-Rounder,7,4,2,6,0,0,0,8,0,0.8571428571428571,0.8888888888888888,Tamil Thalaivas,0.057736720554272515,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.824042,6.8285108
shashank wankhede,Defender,1,0,0,0,0,0,6,14,11,0.0,0.5384615384615384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.265347,12.523631
shashank wankhede,Defender,2,0,0,0,0,0,3,10,9,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.232735,12.170013
shashank wankhede,Defender,3,0,0,0,0,0,5,9,8,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.951566,13.513291
shashank wankhede,Defender,4,0,0,0,0,0,4,15,8,0.0,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.374786,10.100094
shashank wankhede,Defender,5,0,0,0,0,0,10,12,14,0.0,0.4444444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.436078,13.519989
shashank wankhede,Defender,6,0,0,0,0,0,5,11,4,0.0,0.6875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5337515,14.665469
shashank wankhede,Defender,7,0,0,0,0,0,11,12,5,0.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.145783,15.089076
shrikant jadhav,Defender,1,0,0,0,0,0,6,8,11,0.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.572204,13.06432
shrikant jadhav,Defender,2,0,0,0,0,0,5,11,4,0.0,0.6875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.50531,14.647949
shrikant jadhav,Defender,3,0,0,0,0,0,3,15,12,0.0,0.5357142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.980875,11.477699
shrikant jadhav,Defender,4,0,0,0,0,0,5,15,7,0.0,0.6521739130434783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.156519,11.634543
shrikant jadhav,Defender,5,0,0,0,0,0,5,16,10,0.0,0.5925925925925926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.419393,11.897046
shrikant jadhav,Defender,6,0,0,0,0,0,4,12,6,0.0,0.631578947368421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.383223,13.0773735
shrikant jadhav,Defender,7,0,0,0,0,0,4,12,6,0.0,0.631578947368421,U.P. Yoddha,0.20300751879699247,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.514657,7.8425426
shrikant tewthia,Raider,1,0,0,12,7,1,0,0,0,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.679826,-1.556017
shrikant tewthia,Raider,2,0,3,5,9,5,0,0,0,0.3333333333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.691752,-6.9386315
shrikant tewthia,Raider,3,0,3,12,11,3,0,0,0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.503469,-5.479647
shrikant tewthia,Raider,4,0,3,15,6,4,0,0,0,0.6818181818181818,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.829911,-6.88723
shrikant tewthia,Raider,5,0,2,19,11,5,0,0,0,0.6129032258064516,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.819825,-7.383498
shrikant tewthia,Raider,6,0,0,17,5,3,0,0,0,0.7391304347826086,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.14744,-5.4938107
shrikant tewthia,Raider,7,0,1,8,7,4,0,0,0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8663225,-7.4654436
shubham ashok palkar,Defender,1,0,0,0,0,0,10,9,9,0.0,0.47368421052631576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.632742,14.192042
shubham ashok palkar,Defender,2,0,0,0,0,0,5,15,3,0.0,0.7894736842105263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.102439,14.140458
shubham ashok palkar,Defender,3,0,0,0,0,0,7,15,7,0.0,0.6521739130434783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.140322,13.278012
shubham ashok palkar,Defender,4,0,0,0,0,0,6,13,10,0.0,0.5416666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.223951,12.574762
shubham ashok palkar,Defender,5,0,0,0,0,0,6,16,6,0.0,0.6956521739130435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.8011465,12.691322
shubham ashok palkar,Defender,6,0,0,0,0,0,4,12,11,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.418203,11.02954
shubham ashok palkar,Defender,7,0,0,0,0,0,4,6,3,0.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.978,13.686108
shubham shinde,Raider,1,0,4,14,9,1,0,0,0,0.5833333333333334,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.681891,-2.5398006
shubham shinde,Raider,2,0,3,12,3,0,0,0,0,0.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.46139,-1.8104732
shubham shinde,Raider,3,0,5,12,8,1,0,0,0,0.5714285714285714,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.347277,-2.5434575
shubham shinde,Raider,4,0,3,15,7,1,0,0,0,0.6521739130434783,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.144018,-2.1505234
shubham shinde,Raider,5,0,3,11,10,6,0,0,0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.452726,-7.297786
shubham shinde,Raider,6,0,3,8,11,1,0,0,0,0.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.325685,-2.3420522
shubham shinde,Raider,7,0,1,9,6,1,0,0,0,0.5625,0.0,Puneri Paltan,0.042352941176470586,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.877198,-0.60849744
shyam kumar sah,Raider,1,0,1,14,6,2,0,0,0,0.6666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.296641,-2.9326084
shyam kumar sah,Raider,2,0,8,15,5,6,0,0,0,0.7142857142857143,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.493365,-7.754717
shyam kumar sah,Raider,3,0,3,12,9,3,0,0,0,0.5454545454545454,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8223715,-5.5046835
shyam kumar sah,Raider,4,0,0,12,4,3,0,0,0,0.7058823529411765,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.190537,-6.2460985
shyam kumar sah,Raider,5,0,4,8,7,4,0,0,0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.419412,-6.951116
shyam kumar sah,Raider,6,0,4,12,3,2,0,0,0,0.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.608668,-2.2620413
shyam kumar sah,Raider,7,0,4,7,4,2,0,0,0,0.5833333333333334,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.457936,-2.6964025
siddharth sirish desai,Defender,1,0,0,0,0,0,7,10,10,0.0,0.47619047619047616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.11387,13.472486
siddharth sirish desai,Defender,2,0,0,0,0,0,3,11,4,0.0,0.6875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.989899,13.134923
siddharth sirish desai,Defender,3,0,0,0,0,0,4,14,6,0.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.488793,13.050241
siddharth sirish desai,Defender,4,0,0,0,0,0,4,6,2,0.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9788,13.713069
siddharth sirish desai,Defender,5,0,0,0,0,0,6,13,10,0.0,0.5416666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.240972,12.57122
siddharth sirish desai,Defender,6,0,0,0,0,0,4,15,8,0.0,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.381001,10.107195
