player_name,role,season,Assist,Bonus Point,Raid Successful,Raid Unsuccessful,Super Raid,Super Tackle,Tackle Successful,Tackle Unsuccessful,raid_success_rate,tackle_success_rate
krushna madane,All-Rounder,2,2,4,10,0,0,0,5,0,0.9090909090909091,0.8333333333333334
krushna madane,All-Rounder,3,4,4,10,0,0,0,10,0,0.9090909090909091,0.9090909090909091
krushna madane,All-Rounder,4,1,6,4,0,0,0,9,0,0.8,0.9
krushna madane,All-Rounder,5,7,8,6,0,0,0,4,0,0.8571428571428571,0.8
krushna madane,All-Rounder,6,8,1,7,0,0,0,10,0,0.875,0.9090909090909091
krushna madane,All-Rounder,7,4,5,7,0,0,0,7,0,0.875,0.875
kuldeep,Raider,1,0,5,11,8,5,0,0,0,0.55,0.0
kuldeep,Raider,2,0,2,11,6,2,0,0,0,0.6111111111111112,0.0
kuldeep,Raider,3,0,2,18,6,3,0,0,0,0.72,0.0
kuldeep,Raider,4,0,3,17,9,2,0,0,0,0.6296296296296297,0.0
kuldeep,Raider,5,0,4,8,7,4,0,0,0,0.5,0.0
kuldeep,Raider,6,0,4,17,6,3,0,0,0,0.7083333333333334,0.0
kuldeep,Raider,7,0,4,9,6,2,0,0,0,0.5625,0.0
kuldeep singh,All-Rounder,1,2,7,9,0,0,0,13,0,0.9,0.9285714285714286
kuldeep singh,All-Rounder,2,2,3,4,0,0,0,8,0,0.8,0.8888888888888888
kuldeep singh,All-Rounder,3,6,6,2,0,0,0,4,0,0.6666666666666666,0.8
kuldeep singh,All-Rounder,4,4,7,2,0,0,0,12,0,0.6666666666666666,0.9230769230769231
kuldeep singh,All-Rounder,5,7,4,7,0,0,0,10,0,0.875,0.9090909090909091
kuldeep singh,All-Rounder,6,7,4,11,0,0,0,2,0,0.9166666666666666,0.6666666666666666
kuldeep singh,All-Rounder,7,4,3,13,0,0,0,11,0,0.9285714285714286,0.9166666666666666
lalit chaudhary,Raider,1,0,1,17,11,1,0,0,0,0.5862068965517241,0.0
lalit chaudhary,Raider,2,0,1,8,6,2,0,0,0,0.5333333333333333,0.0
lalit chaudhary,Raider,3,0,4,13,9,0,0,0,0,0.5652173913043478,0.0
lalit chaudhary,Raider,4,0,1,13,8,1,0,0,0,0.5909090909090909,0.0
lalit chaudhary,Raider,5,0,4,12,6,2,0,0,0,0.631578947368421,0.0
lalit chaudhary,Raider,6,0,1,7,13,3,0,0,0,0.3333333333333333,0.0
lalit chaudhary,Raider,7,0,4,22,8,5,0,0,0,0.7096774193548387,0.0
lokesh kaushik,Defender,1,0,0,0,0,0,5,13,6,0.0,0.65
lokesh kaushik,Defender,2,0,0,0,0,0,6,11,4,0.0,0.6875
lokesh kaushik,Defender,3,0,0,0,0,0,5,11,11,0.0,0.4782608695652174
lokesh kaushik,Defender,4,0,0,0,0,0,1,15,7,0.0,0.6521739130434783
lokesh kaushik,Defender,5,0,0,0,0,0,4,15,8,0.0,0.625
lokesh kaushik,Defender,6,0,0,0,0,0,8,9,8,0.0,0.5
lokesh kaushik,Defender,7,0,0,0,0,0,2,7,9,0.0,0.4117647058823529
m. abishek,All-Rounder,1,7,7,6,0,0,0,10,0,0.8571428571428571,0.9090909090909091
m. abishek,All-Rounder,2,5,11,9,0,0,0,11,0,0.9,0.9166666666666666
m. abishek,All-Rounder,3,5,7,9,0,0,0,14,0,0.9,0.9333333333333333
m. abishek,All-Rounder,4,4,9,7,0,0,0,5,0,0.875,0.8333333333333334
m. abishek,All-Rounder,5,5,5,12,0,0,0,7,0,0.9230769230769231,0.875
m. abishek,All-Rounder,6,5,8,8,0,0,0,8,0,0.8888888888888888,0.8888888888888888
m. abishek,All-Rounder,7,6,9,5,0,0,0,11,0,0.8333333333333334,0.9166666666666666
m. thivakaran,Defender,1,0,0,0,0,0,2,15,4,0.0,0.75
m. thivakaran,Defender,2,0,0,0,0,0,6,14,6,0.0,0.6666666666666666
m. thivakaran,Defender,3,0,0,0,0,0,4,8,5,0.0,0.5714285714285714
m. thivakaran,Defender,4,0,0,0,0,0,3,13,3,0.0,0.7647058823529411
m. thivakaran,Defender,5,0,0,0,0,0,4,7,7,0.0,0.4666666666666667
m. thivakaran,Defender,6,0,0,0,0,0,5,14,7,0.0,0.6363636363636364
m. thivakaran,Defender,7,0,0,0,0,0,5,7,9,0.0,0.4117647058823529
mahender singh,Raider,1,0,3,7,6,1,0,0,0,0.5,0.0
mahender singh,Raider,2,0,1,17,7,2,0,0,0,0.68,0.0
mahender singh,Raider,3,0,1,16,9,1,0,0,0,0.6153846153846154,0.0
mahender singh,Raider,4,0,0,10,7,3,0,0,0,0.5555555555555556,0.0
mahender singh,Raider,5,0,1,14,12,4,0,0,0,0.5185185185185185,0.0
mahender singh,Raider,6,0,1,19,8,5,0,0,0,0.6785714285714286,0.0
mahender singh,Raider,7,0,4,15,10,3,0,0,0,0.5769230769230769,0.0
mahendra ganesh rajput,All-Rounder,1,6,6,8,0,0,0,6,0,0.8888888888888888,0.8571428571428571
mahendra ganesh rajput,All-Rounder,2,7,1,6,0,0,0,15,0,0.8571428571428571,0.9375
mahendra ganesh rajput,All-Rounder,3,6,5,11,0,0,0,8,0,0.9166666666666666,0.8888888888888888
mahendra ganesh rajput,All-Rounder,4,4,4,5,0,0,0,9,0,0.8333333333333334,0.9
mahendra ganesh rajput,All-Rounder,5,4,2,14,0,0,0,14,0,0.9333333333333333,0.9333333333333333
mahendra ganesh rajput,All-Rounder,6,5,6,7,0,0,0,9,0,0.875,0.9
mahendra ganesh rajput,All-Rounder,7,4,6,8,0,0,0,3,0,0.8888888888888888,0.75
mahesh goud,Defender,1,0,0,0,0,0,8,18,10,0.0,0.6206896551724138
mahesh goud,Defender,2,0,0,0,0,0,3,12,9,0.0,0.5454545454545454
mahesh goud,Defender,3,0,0,0,0,0,5,16,9,0.0,0.6153846153846154
mahesh goud,Defender,4,0,0,0,0,0,9,11,3,0.0,0.7333333333333333
mahesh goud,Defender,5,0,0,0,0,0,3,10,7,0.0,0.5555555555555556
mahesh goud,Defender,6,0,0,0,0,0,7,13,8,0.0,0.5909090909090909
mahesh goud,Defender,7,0,0,0,0,0,3,7,8,0.0,0.4375
mahesh maruti magdum,All-Rounder,1,2,4,8,0,0,0,6,0,0.8888888888888888,0.8571428571428571
mahesh maruti magdum,All-Rounder,2,8,6,6,0,0,0,9,0,0.8571428571428571,0.9
mahesh maruti magdum,All-Rounder,3,4,2,12,0,0,0,12,0,0.9230769230769231,0.9230769230769231
mahesh maruti magdum,All-Rounder,4,6,2,10,0,0,0,11,0,0.9090909090909091,0.9166666666666666
mahesh maruti magdum,All-Rounder,5,6,9,8,0,0,0,8,0,0.8888888888888888,0.8888888888888888
mahesh maruti magdum,All-Rounder,6,4,3,8,0,0,0,9,0,0.8888888888888888,0.9
mahesh maruti magdum,All-Rounder,7,5,3,8,0,0,0,9,0,0.8888888888888888,0.9
mahipal narwal,Raider,1,0,4,11,6,0,0,0,0,0.6111111111111112,0.0
mahipal narwal,Raider,2,0,2,11,7,2,0,0,0,0.5789473684210527,0.0
mahipal narwal,Raider,3,0,2,8,3,2,0,0,0,0.6666666666666666,0.0
mahipal narwal,Raider,4,0,2,14,6,2,0,0,0,0.6666666666666666,0.0
mahipal narwal,Raider,5,0,4,11,5,3,0,0,0,0.6470588235294118,0.0
mahipal narwal,Raider,6,0,1,16,9,5,0,0,0,0.6153846153846154,0.0
mahipal narwal,Raider,7,0,6,14,6,4,0,0,0,0.6666666666666666,0.0
mandeep kumar,All-Rounder,1,9,9,8,0,0,0,11,0,0.8888888888888888,0.9166666666666666
mandeep kumar,All-Rounder,2,3,5,6,0,0,0,5,0,0.8571428571428571,0.8333333333333334
mandeep kumar,All-Rounder,3,8,3,8,0,0,0,5,0,0.8888888888888888,0.8333333333333334
mandeep kumar,All-Rounder,4,5,3,9,0,0,0,8,0,0.9,0.8888888888888888
mandeep kumar,All-Rounder,5,8,5,10,0,0,0,11,0,0.9090909090909091,0.9166666666666666
mandeep kumar,All-Rounder,6,1,2,9,0,0,0,7,0,0.9,0.875
mandeep kumar,All-Rounder,7,6,5,5,0,0,0,3,0,0.8333333333333334,0.75
mangesh bhagat,All-Rounder,1,6,4,7,0,0,0,9,0,0.875,0.9
mangesh bhagat,All-Rounder,2,3,7,10,0,0,0,8,0,0.9090909090909091,0.8888888888888888
mangesh bhagat,All-Rounder,3,5,9,10,0,0,0,8,0,0.9090909090909091,0.8888888888888888
mangesh bhagat,All-Rounder,4,6,5,7,0,0,0,8,0,0.875,0.8888888888888888
mangesh bhagat,All-Rounder,5,6,4,7,0,0,0,11,0,0.875,0.9166666666666666
mangesh bhagat,All-Rounder,6,6,7,13,0,0,0,10,0,0.9285714285714286,0.9090909090909091
mangesh bhagat,All-Rounder,7,3,5,5,0,0,0,14,0,0.8333333333333334,0.9333333333333333
maninder singh,All-Rounder,1,4,5,8,0,0,0,5,0,0.8888888888888888,0.8333333333333334
maninder singh,All-Rounder,2,9,4,7,0,0,0,4,0,0.875,0.8
maninder singh,All-Rounder,3,2,4,6,0,0,0,3,0,0.8571428571428571,0.75
maninder singh,All-Rounder,4,2,6,9,0,0,0,4,0,0.9,0.8
maninder singh,All-Rounder,5,11,5,14,0,0,0,10,0,0.9333333333333333,0.9090909090909091
maninder singh,All-Rounder,6,3,10,6,0,0,0,11,0,0.8571428571428571,0.9166666666666666
maninder singh,All-Rounder,7,5,6,7,0,0,0,7,0,0.875,0.875
manish,All-Rounder,1,4,3,11,0,0,0,1,0,0.9166666666666666,0.5
manish,All-Rounder,2,5,3,9,0,0,0,8,0,0.9,0.8888888888888888
manish,All-Rounder,3,5,6,3,0,0,0,8,0,0.75,0.8888888888888888
manish,All-Rounder,4,7,3,7,0,0,0,7,0,0.875,0.875
manish,All-Rounder,5,4,6,13,0,0,0,7,0,0.9285714285714286,0.875
manish,All-Rounder,6,7,7,11,0,0,0,11,0,0.9166666666666666,0.9166666666666666
manish,All-Rounder,7,6,4,4,0,0,0,8,0,0.8,0.8888888888888888
manjeet,Raider,1,0,3,11,12,0,0,0,0,0.4583333333333333,0.0
manjeet,Raider,2,0,1,11,11,2,0,0,0,0.4782608695652174,0.0
manjeet,Raider,3,0,2,19,10,3,0,0,0,0.6333333333333333,0.0
manjeet,Raider,4,0,0,10,6,1,0,0,0,0.5882352941176471,0.0
manjeet,Raider,5,0,2,15,8,1,0,0,0,0.625,0.0
manjeet,Raider,6,0,2,14,10,1,0,0,0,0.56,0.0
manjeet,Raider,7,0,4,8,11,1,0,0,0,0.4,0.0
manjeet chhillar,All-Rounder,1,3,4,9,0,0,0,10,0,0.9,0.9090909090909091
manjeet chhillar,All-Rounder,2,4,6,10,0,0,0,6,0,0.9090909090909091,0.8571428571428571
manjeet chhillar,All-Rounder,3,4,6,11,0,0,0,7,0,0.9166666666666666,0.875
manjeet chhillar,All-Rounder,4,5,5,11,0,0,0,3,0,0.9166666666666666,0.75
manjeet chhillar,All-Rounder,5,3,3,12,0,0,0,6,0,0.9230769230769231,0.8571428571428571
manjeet chhillar,All-Rounder,6,4,3,9,0,0,0,7,0,0.9,0.875
manjeet chhillar,All-Rounder,7,3,8,9,0,0,0,7,0,0.9,0.875
manoj dhull,Defender,1,0,0,0,0,0,3,11,8,0.0,0.55
manoj dhull,Defender,2,0,0,0,0,0,5,13,8,0.0,0.5909090909090909
manoj dhull,Defender,3,0,0,0,0,0,9,14,8,0.0,0.6086956521739131
manoj dhull,Defender,4,0,0,0,0,0,6,14,12,0.0,0.5185185185185185
manoj dhull,Defender,5,0,0,0,0,0,6,15,6,0.0,0.6818181818181818
manoj dhull,Defender,6,0,0,0,0,0,8,11,9,0.0,0.5238095238095238
manoj dhull,Defender,7,0,0,0,0,0,5,20,1,0.0,0.9090909090909091
manoj kumar,Raider,1,0,4,12,4,1,0,0,0,0.7058823529411765,0.0
manoj kumar,Raider,2,0,1,10,10,0,0,0,0,0.47619047619047616,0.0
manoj kumar,Raider,3,0,6,11,13,5,0,0,0,0.44,0.0
manoj kumar,Raider,4,0,4,13,9,2,0,0,0,0.5652173913043478,0.0
manoj kumar,Raider,5,0,3,15,11,3,0,0,0,0.5555555555555556,0.0
manoj kumar,Raider,6,0,2,14,4,2,0,0,0,0.7368421052631579,0.0
manoj kumar,Raider,7,0,4,10,7,1,0,0,0,0.5555555555555556,0.0
manpreet singh,All-Rounder,1,5,7,8,0,0,0,6,0,0.8888888888888888,0.8571428571428571
manpreet singh,All-Rounder,2,5,7,6,0,0,0,7,0,0.8571428571428571,0.875
manpreet singh,All-Rounder,3,4,5,6,0,0,0,9,0,0.8571428571428571,0.9
manpreet singh,All-Rounder,4,5,3,8,0,0,0,10,0,0.8888888888888888,0.9090909090909091
manpreet singh,All-Rounder,5,2,2,8,0,0,0,5,0,0.8888888888888888,0.8333333333333334
manpreet singh,All-Rounder,6,5,9,12,0,0,0,10,0,0.9230769230769231,0.9090909090909091
manpreet singh,All-Rounder,7,7,2,10,0,0,0,10,0,0.9090909090909091,0.9090909090909091
mayur shivtarkar,All-Rounder,1,3,3,3,0,0,0,6,0,0.75,0.8571428571428571
mayur shivtarkar,All-Rounder,2,5,6,5,0,0,0,9,0,0.8333333333333334,0.9
mayur shivtarkar,All-Rounder,3,8,7,13,0,0,0,3,0,0.9285714285714286,0.75
mayur shivtarkar,All-Rounder,4,8,10,8,0,0,0,10,0,0.8888888888888888,0.9090909090909091
mayur shivtarkar,All-Rounder,5,5,7,9,0,0,0,12,0,0.9,0.9230769230769231
mayur shivtarkar,All-Rounder,6,6,1,4,0,0,0,12,0,0.8,0.9230769230769231
mayur shivtarkar,All-Rounder,7,7,5,5,0,0,0,12,0,0.8333333333333334,0.9230769230769231
md. aruduzzaman munshi,All-Rounder,1,5,8,9,0,0,0,9,0,0.9,0.9
md. aruduzzaman munshi,All-Rounder,2,6,4,7,0,0,0,5,0,0.875,0.8333333333333334
md. aruduzzaman munshi,All-Rounder,3,4,1,7,0,0,0,8,0,0.875,0.8888888888888888
md. aruduzzaman munshi,All-Rounder,4,3,3,6,0,0,0,4,0,0.8571428571428571,0.8
md. aruduzzaman munshi,All-Rounder,5,3,5,2,0,0,0,9,0,0.6666666666666666,0.9
md. aruduzzaman munshi,All-Rounder,6,7,4,10,0,0,0,7,0,0.9090909090909091,0.875
md. aruduzzaman munshi,All-Rounder,7,5,3,5,0,0,0,7,0,0.8333333333333334,0.875
md. masud karim,All-Rounder,1,5,1,7,0,0,0,7,0,0.875,0.875
md. masud karim,All-Rounder,2,3,6,3,0,0,0,9,0,0.75,0.9
md. masud karim,All-Rounder,3,2,7,9,0,0,0,6,0,0.9,0.8571428571428571
md. masud karim,All-Rounder,4,8,4,8,0,0,0,5,0,0.8888888888888888,0.8333333333333334
md. masud karim,All-Rounder,5,3,9,11,0,0,0,4,0,0.9166666666666666,0.8
md. masud karim,All-Rounder,6,4,7,12,0,0,0,4,0,0.9230769230769231,0.8
md. masud karim,All-Rounder,7,4,4,7,0,0,0,5,0,0.875,0.8333333333333334
meraj sheykh,Raider,1,0,3,13,11,4,0,0,0,0.52,0.0
meraj sheykh,Raider,2,0,4,13,10,4,0,0,0,0.5416666666666666,0.0
meraj sheykh,Raider,3,0,3,12,6,2,0,0,0,0.631578947368421,0.0
meraj sheykh,Raider,4,0,2,11,7,2,0,0,0,0.5789473684210527,0.0
meraj sheykh,Raider,5,0,4,10,6,2,0,0,0,0.5882352941176471,0.0
meraj sheykh,Raider,6,0,3,16,8,2,0,0,0,0.64,0.0
meraj sheykh,Raider,7,0,6,11,10,1,0,0,0,0.5,0.0
mithin kumar,Raider,1,0,1,13,4,2,0,0,0,0.7222222222222222,0.0
mithin kumar,Raider,2,0,0,14,7,3,0,0,0,0.6363636363636364,0.0
mithin kumar,Raider,3,0,1,13,9,1,0,0,0,0.5652173913043478,0.0
mithin kumar,Raider,4,0,3,19,6,0,0,0,0,0.7307692307692307,0.0
mithin kumar,Raider,5,0,2,12,8,5,0,0,0,0.5714285714285714,0.0
mithin kumar,Raider,6,0,3,7,9,1,0,0,0,0.4117647058823529,0.0
mithin kumar,Raider,7,0,3,17,8,3,0,0,0,0.6538461538461539,0.0
mohammad esmaeil maghsoudlou mahalli,Defender,1,0,0,0,0,0,2,11,10,0.0,0.5
mohammad esmaeil maghsoudlou mahalli,Defender,2,0,0,0,0,0,5,9,11,0.0,0.42857142857142855
mohammad esmaeil maghsoudlou mahalli,Defender,3,0,0,0,0,0,8,8,3,0.0,0.6666666666666666
mohammad esmaeil maghsoudlou mahalli,Defender,4,0,0,0,0,0,3,17,0,0.0,0.9444444444444444
mohammad esmaeil maghsoudlou mahalli,Defender,5,0,0,0,0,0,9,12,9,0.0,0.5454545454545454
mohammad esmaeil maghsoudlou mahalli,Defender,6,0,0,0,0,0,7,10,6,0.0,0.5882352941176471
mohammad esmaeil maghsoudlou mahalli,Defender,7,0,0,0,0,0,8,10,7,0.0,0.5555555555555556
mohammad esmaeil nabibakhsh,Raider,1,0,2,7,7,0,0,0,0,0.4666666666666667,0.0
mohammad esmaeil nabibakhsh,Raider,2,0,0,10,9,2,0,0,0,0.5,0.0
mohammad esmaeil nabibakhsh,Raider,3,0,2,8,9,1,0,0,0,0.4444444444444444,0.0
mohammad esmaeil nabibakhsh,Raider,4,0,3,16,11,1,0,0,0,0.5714285714285714,0.0
mohammad esmaeil nabibakhsh,Raider,5,0,2,18,13,4,0,0,0,0.5625,0.0
mohammad esmaeil nabibakhsh,Raider,6,0,0,13,6,2,0,0,0,0.65,0.0
mohammad esmaeil nabibakhsh,Raider,7,0,3,15,9,3,0,0,0,0.6,0.0
mohammad maghshoudulu,All-Rounder,1,3,5,6,0,0,0,6,0,0.8571428571428571,0.8571428571428571
mohammad maghshoudulu,All-Rounder,2,7,8,8,0,0,0,11,0,0.8888888888888888,0.9166666666666666
mohammad maghshoudulu,All-Rounder,3,4,4,5,0,0,0,7,0,0.8333333333333334,0.875
mohammad maghshoudulu,All-Rounder,4,5,6,10,0,0,0,11,0,0.9090909090909091,0.9166666666666666
mohammad maghshoudulu,All-Rounder,5,4,7,8,0,0,0,5,0,0.8888888888888888,0.8333333333333334
mohammad maghshoudulu,All-Rounder,6,6,3,4,0,0,0,8,0,0.8,0.8888888888888888
mohammad maghshoudulu,All-Rounder,7,7,4,12,0,0,0,12,0,0.9230769230769231,0.9230769230769231
mohammad taghi paein mahali,Raider,1,0,1,18,3,5,0,0,0,0.8181818181818182,0.0
mohammad taghi paein mahali,Raider,2,0,1,17,10,4,0,0,0,0.6071428571428571,0.0
mohammad taghi paein mahali,Raider,3,0,5,13,6,0,0,0,0,0.65,0.0
mohammad taghi paein mahali,Raider,4,0,4,9,11,2,0,0,0,0.42857142857142855,0.0
mohammad taghi paein mahali,Raider,5,0,2,16,9,5,0,0,0,0.6153846153846154,0.0
mohammad taghi paein mahali,Raider,6,0,2,18,4,3,0,0,0,0.782608695652174,0.0
mohammad taghi paein mahali,Raider,7,0,2,9,6,0,0,0,0,0.5625,0.0
mohan raman g,All-Rounder,1,2,10,8,0,0,0,13,0,0.8888888888888888,0.9285714285714286
mohan raman g,All-Rounder,2,5,8,12,0,0,0,16,0,0.9230769230769231,0.9411764705882353
mohan raman g,All-Rounder,3,8,6,8,0,0,0,12,0,0.8888888888888888,0.9230769230769231
mohan raman g,All-Rounder,4,2,6,11,0,0,0,9,0,0.9166666666666666,0.9
mohan raman g,All-Rounder,5,7,2,8,0,0,0,12,0,0.8888888888888888,0.9230769230769231
mohan raman g,All-Rounder,6,7,5,11,0,0,0,7,0,0.9166666666666666,0.875
mohan raman g,All-Rounder,7,2,5,5,0,0,0,10,0,0.8333333333333334,0.9090909090909091
mohit chhillar,Raider,1,0,1,9,9,3,0,0,0,0.47368421052631576,0.0
mohit chhillar,Raider,2,0,2,12,7,2,0,0,0,0.6,0.0
mohit chhillar,Raider,3,0,1,11,10,1,0,0,0,0.5,0.0
mohit chhillar,Raider,4,0,2,9,4,2,0,0,0,0.6428571428571429,0.0
mohit chhillar,Raider,5,0,1,11,7,4,0,0,0,0.5789473684210527,0.0
mohit chhillar,Raider,6,0,3,10,7,2,0,0,0,0.5555555555555556,0.0
mohit chhillar,Raider,7,0,0,7,7,2,0,0,0,0.4666666666666667,0.0
mohit sehrawat,Raider,1,0,0,14,6,4,0,0,0,0.6666666666666666,0.0
mohit sehrawat,Raider,2,0,1,20,5,3,0,0,0,0.7692307692307693,0.0
mohit sehrawat,Raider,3,0,1,8,10,2,0,0,0,0.42105263157894735,0.0
mohit sehrawat,Raider,4,0,1,10,5,2,0,0,0,0.625,0.0
mohit sehrawat,Raider,5,0,2,19,7,1,0,0,0,0.7037037037037037,0.0
mohit sehrawat,Raider,6,0,1,14,8,2,0,0,0,0.6086956521739131,0.0
mohit sehrawat,Raider,7,0,5,19,10,2,0,0,0,0.6333333333333333,0.0
mohsen maghsoudloujafari,Raider,1,0,3,10,8,3,0,0,0,0.5263157894736842,0.0
mohsen maghsoudloujafari,Raider,2,0,2,8,4,4,0,0,0,0.6153846153846154,0.0
mohsen maghsoudloujafari,Raider,3,0,5,12,7,2,0,0,0,0.6,0.0
mohsen maghsoudloujafari,Raider,4,0,2,16,9,3,0,0,0,0.6153846153846154,0.0
mohsen maghsoudloujafari,Raider,5,0,2,14,5,3,0,0,0,0.7,0.0
mohsen maghsoudloujafari,Raider,6,0,3,11,4,3,0,0,0,0.6875,0.0
mohsen maghsoudloujafari,Raider,7,0,2,20,6,4,0,0,0,0.7407407407407407,0.0
monu,All-Rounder,1,7,7,11,0,0,0,6,0,0.9166666666666666,0.8571428571428571
monu,All-Rounder,2,0,5,9,0,0,0,3,0,0.9,0.75
monu,All-Rounder,3,1,5,6,0,0,0,5,0,0.8571428571428571,0.8333333333333334
monu,All-Rounder,4,5,2,10,0,0,0,7,0,0.9090909090909091,0.875
monu,All-Rounder,5,2,7,11,0,0,0,5,0,0.9166666666666666,0.8333333333333334
monu,All-Rounder,6,3,7,4,0,0,0,7,0,0.8,0.875
monu,All-Rounder,7,7,6,9,0,0,0,11,0,0.9,0.9166666666666666
monu goyat,Defender,1,0,0,0,0,0,4,13,11,0.0,0.52
monu goyat,Defender,2,0,0,0,0,0,8,4,8,0.0,0.3076923076923077
monu goyat,Defender,3,0,0,0,0,0,10,20,2,0.0,0.8695652173913043
monu goyat,Defender,4,0,0,0,0,0,10,12,4,0.0,0.7058823529411765
monu goyat,Defender,5,0,0,0,0,0,12,13,5,0.0,0.6842105263157895
monu goyat,Defender,6,0,0,0,0,0,5,13,6,0.0,0.65
monu goyat,Defender,7,0,0,0,0,0,6,12,6,0.0,0.631578947368421
more gb,Raider,1,0,3,9,8,2,0,0,0,0.5,0.0
more gb,Raider,2,0,3,13,6,2,0,0,0,0.65,0.0
more gb,Raider,3,0,1,16,8,1,0,0,0,0.64,0.0
more gb,Raider,4,0,2,8,4,2,0,0,0,0.6153846153846154,0.0
more gb,Raider,5,0,4,14,8,4,0,0,0,0.6086956521739131,0.0
more gb,Raider,6,0,2,11,5,3,0,0,0,0.6470588235294118,0.0
more gb,Raider,7,0,0,11,3,3,0,0,0,0.7333333333333333,0.0
munish,All-Rounder,1,6,6,5,0,0,0,11,0,0.8333333333333334,0.9166666666666666
munish,All-Rounder,2,2,6,6,0,0,0,6,0,0.8571428571428571,0.8571428571428571
munish,All-Rounder,3,7,8,7,0,0,0,8,0,0.875,0.8888888888888888
munish,All-Rounder,4,6,6,4,0,0,0,4,0,0.8,0.8
munish,All-Rounder,5,3,9,5,0,0,0,7,0,0.8333333333333334,0.875
munish,All-Rounder,6,5,6,10,0,0,0,7,0,0.9090909090909091,0.875
munish,All-Rounder,7,4,6,14,0,0,0,8,0,0.9333333333333333,0.8888888888888888
muruthu m,All-Rounder,1,6,1,6,0,0,0,6,0,0.8571428571428571,0.8571428571428571
muruthu m,All-Rounder,2,7,6,7,0,0,0,12,0,0.875,0.9230769230769231
muruthu m,All-Rounder,3,1,5,5,0,0,0,8,0,0.8333333333333334,0.8888888888888888
muruthu m,All-Rounder,4,5,6,4,0,0,0,9,0,0.8,0.9
muruthu m,All-Rounder,5,4,8,7,0,0,0,12,0,0.875,0.9230769230769231
muruthu m,All-Rounder,6,2,5,11,0,0,0,8,0,0.9166666666666666,0.8888888888888888
muruthu m,All-Rounder,7,8,2,8,0,0,0,9,0,0.8888888888888888,0.9
n. renjith,Raider,1,0,1,9,9,1,0,0,0,0.47368421052631576,0.0
n. renjith,Raider,2,0,4,13,8,2,0,0,0,0.5909090909090909,0.0
n. renjith,Raider,3,0,1,12,8,1,0,0,0,0.5714285714285714,0.0
n. renjith,Raider,4,0,2,12,7,3,0,0,0,0.6,0.0
n. renjith,Raider,5,0,2,15,9,3,0,0,0,0.6,0.0
n. renjith,Raider,6,0,4,11,11,4,0,0,0,0.4782608695652174,0.0
n. renjith,Raider,7,0,3,9,8,1,0,0,0,0.5,0.0
n. shiva ramakrishna,Raider,1,0,2,12,9,2,0,0,0,0.5454545454545454,0.0
n. shiva ramakrishna,Raider,2,0,2,14,6,2,0,0,0,0.6666666666666666,0.0
n. shiva ramakrishna,Raider,3,0,2,9,1,4,0,0,0,0.8181818181818182,0.0
n. shiva ramakrishna,Raider,4,0,1,11,8,5,0,0,0,0.55,0.0
n. shiva ramakrishna,Raider,5,0,3,13,3,1,0,0,0,0.7647058823529411,0.0
n. shiva ramakrishna,Raider,6,0,1,15,7,3,0,0,0,0.6521739130434783,0.0
n. shiva ramakrishna,Raider,7,0,0,9,4,3,0,0,0,0.6428571428571429,0.0
narender,Defender,1,0,0,0,0,0,7,13,5,0.0,0.6842105263157895
narender,Defender,2,0,0,0,0,0,7,15,7,0.0,0.6521739130434783
narender,Defender,3,0,0,0,0,0,11,10,5,0.0,0.625
narender,Defender,4,0,0,0,0,0,9,8,7,0.0,0.5
narender,Defender,5,0,0,0,0,0,4,11,8,0.0,0.55
narender,Defender,6,0,0,0,0,0,4,13,8,0.0,0.5909090909090909
narender,Defender,7,0,0,0,0,0,3,7,5,0.0,0.5384615384615384
naveen,Defender,1,0,0,0,0,0,3,10,5,0.0,0.625
naveen,Defender,2,0,0,0,0,0,4,12,3,0.0,0.75
naveen,Defender,3,0,0,0,0,0,8,10,2,0.0,0.7692307692307693
naveen,Defender,4,0,0,0,0,0,3,10,10,0.0,0.47619047619047616
naveen,Defender,5,0,0,0,0,0,8,19,5,0.0,0.76
naveen,Defender,6,0,0,0,0,0,3,9,7,0.0,0.5294117647058824
naveen,Defender,7,0,0,0,0,0,8,12,6,0.0,0.631578947368421
naveen kumar,Raider,1,0,1,16,4,1,0,0,0,0.7619047619047619,0.0
naveen kumar,Raider,2,0,6,9,7,2,0,0,0,0.5294117647058824,0.0
naveen kumar,Raider,3,0,3,10,14,1,0,0,0,0.4,0.0
naveen kumar,Raider,4,0,3,13,10,5,0,0,0,0.5416666666666666,0.0
naveen kumar,Raider,5,0,3,15,7,2,0,0,0,0.6521739130434783,0.0
naveen kumar,Raider,6,0,1,14,10,3,0,0,0,0.56,0.0
naveen kumar,Raider,7,0,1,9,10,3,0,0,0,0.45,0.0
naveen narwal,Defender,1,0,0,0,0,0,9,18,11,0.0,0.6
naveen narwal,Defender,2,0,0,0,0,0,10,10,10,0.0,0.47619047619047616
naveen narwal,Defender,3,0,0,0,0,0,6,14,3,0.0,0.7777777777777778
naveen narwal,Defender,4,0,0,0,0,0,7,14,6,0.0,0.6666666666666666
naveen narwal,Defender,5,0,0,0,0,0,5,20,13,0.0,0.5882352941176471
naveen narwal,Defender,6,0,0,0,0,0,7,16,6,0.0,0.6956521739130435
naveen narwal,Defender,7,0,0,0,0,0,6,7,5,0.0,0.5384615384615384
navjot singh,Raider,1,0,2,17,8,3,0,0,0,0.6538461538461539,0.0
